Actor Node | Step: 241300 | Output Action: [0.964224   0.84070843]
Actor Node | Step: 241400 | Output Action: [ 1.        -0.8739201]
Actor Node | Step: 241500 | Output Action: [ 0.2990614 -1.       ]
Actor Node | Step: 241600 | Output Action: [ 0.14146139 -0.31815034]
Actor Node | Step: 241700 | Output Action: [ 0.3160906 -0.612652 ]
Actor Node | Step: 241800 | Output Action: [ 0.9014109 -0.6817733]
Actor Node | Step: 241900 | Output Action: [-0.2821347   0.44158164]
Actor Node | Step: 242000 | Output Action: [ 0.36427963 -1.        ]
Actor Node | Step: 242100 | Output Action: [ 0.5645002 -1.       ]
Actor Node | Step: 242200 | Output Action: [ 0.48101166 -0.52732915]
Actor Node | Step: 242300 | Output Action: [ 0.744286   -0.81131953]
Actor Node | Step: 242400 | Output Action: [ 0.6326395 -1.       ]
Actor Node | Step: 242500 | Output Action: [ 0.8013494 -0.4886429]
Actor Node | Step: 242600 | Output Action: [-0.5500428 -0.905074 ]
Actor Node | Step: 242700 | Output Action: [ 0.03852776 -1.        ]
Actor Node | Step: 242800 | Output Action: [ 0.18875733 -0.72919774]
Actor Node | Step: 242900 | Output Action: [-0.19256327  0.203744  ]
Actor Node | Step: 243000 | Output Action: [ 0.96901745 -0.6279166 ]
Actor Node | Step: 243100 | Output Action: [ 0.14609076 -0.30780014]
Actor Node | Step: 243200 | Output Action: [-0.2538828  -0.68714815]
Actor Node | Step: 243300 | Output Action: [-0.1383834  -0.27957422]
Actor Node | Step: 243400 | Output Action: [-0.21346678 -1.        ]
Actor Node | Step: 243500 | Output Action: [ 0.56343883 -0.9015451 ]
Actor Node | Step: 243600 | Output Action: [-0.98469114 -0.2249423 ]
Actor Node | Step: 243700 | Output Action: [ 0.55879873 -0.848271  ]
Actor Node | Step: 243800 | Output Action: [ 0.7207712 -0.9117307]
Actor Node | Step: 243900 | Output Action: [0.00257237 0.06988999]
Actor Node | Step: 244000 | Output Action: [-0.61895055 -0.30565408]
Actor Node | Step: 244100 | Output Action: [ 0.09284459 -0.9242342 ]
Actor Node | Step: 244200 | Output Action: [ 0.5913969 -1.       ]
Actor Node | Step: 244300 | Output Action: [ 0.4290983 -0.6929773]
Actor Node | Step: 244400 | Output Action: [ 0.24573824 -0.8677881 ]
Actor Node | Step: 244500 | Output Action: [-0.37352157 -0.94217175]
Actor Node | Step: 244600 | Output Action: [-0.22543791 -0.8080523 ]
Actor Node | Step: 244700 | Output Action: [ 0.8325833 -0.6951316]
Actor Node | Step: 244800 | Output Action: [-0.34121317 -1.        ]
Actor Node | Step: 244900 | Output Action: [-0.07185815 -0.594194  ]
Actor Node | Step: 245000 | Output Action: [ 0.45569766 -0.8423766 ]
Actor Node | Step: 245100 | Output Action: [-0.5381604  -0.93567985]
Actor Node | Step: 245200 | Output Action: [-0.40276352 -0.82993615]
Actor Node | Step: 245300 | Output Action: [ 0.5818488  -0.78761727]
Actor Node | Step: 245400 | Output Action: [ 0.41698885 -1.        ]
Actor Node | Step: 245500 | Output Action: [ 0.61936885 -1.        ]
Actor Node | Step: 245600 | Output Action: [ 0.5738149  -0.97178155]
Actor Node | Step: 245700 | Output Action: [ 0.41028613 -1.        ]
Actor Node | Step: 245800 | Output Action: [ 0.0554566 -1.       ]
Actor Node | Step: 245900 | Output Action: [ 0.17633131 -0.8531801 ]
Actor Node | Step: 246000 | Output Action: [-0.15518704 -0.80533683]
Actor Node | Step: 246100 | Output Action: [-1.         0.6327321]
Actor Node | Step: 246200 | Output Action: [-0.30928934 -0.8508262 ]
Actor Node | Step: 246300 | Output Action: [ 0.69679767 -0.8552438 ]
Actor Node | Step: 246400 | Output Action: [ 1.         -0.64800376]
Actor Node | Step: 246500 | Output Action: [ 0.34792536 -0.55291265]
Actor Node | Step: 246600 | Output Action: [ 0.25938204 -0.95835024]
Actor Node | Step: 246700 | Output Action: [ 0.73150694 -0.52085227]
Actor Node | Step: 246800 | Output Action: [ 0.7874931 -1.       ]
Actor Node | Step: 246900 | Output Action: [-0.27144626 -0.23827192]
Actor Node | Step: 247000 | Output Action: [0.02891591 0.02603595]
Actor Node | Step: 247100 | Output Action: [ 0.8346276 -1.       ]
Actor Node | Step: 247200 | Output Action: [ 0.8698434 -1.       ]
Actor Node | Step: 247300 | Output Action: [-0.8085922   0.38723528]
Actor Node | Step: 247400 | Output Action: [-0.10005376  0.08452231]
Actor Node | Step: 247500 | Output Action: [0.9118505  0.97756517]
Actor Node | Step: 247600 | Output Action: [-0.06731734 -0.62468493]
Actor Node | Step: 247700 | Output Action: [ 0.70079297 -1.        ]
Actor Node | Step: 247800 | Output Action: [-0.40953508 -0.31476167]
Actor Node | Step: 247900 | Output Action: [-0.21830541 -0.23213522]
Actor Node | Step: 248000 | Output Action: [-0.05726588 -0.26408526]
Actor Node | Step: 248100 | Output Action: [-0.23476772 -0.7121045 ]
Actor Node | Step: 248200 | Output Action: [-1.        -0.7591119]
Actor Node | Step: 248300 | Output Action: [-0.48295805 -0.7109741 ]
Actor Node | Step: 248400 | Output Action: [ 0.62154055 -0.9692783 ]
Actor Node | Step: 248500 | Output Action: [-0.06520879 -0.7966069 ]
Actor Node | Step: 248600 | Output Action: [ 1. -1.]
Actor Node | Step: 248700 | Output Action: [ 0.77818835 -0.8433296 ]
Actor Node | Step: 248800 | Output Action: [ 0.71251774 -0.58318585]
Actor Node | Step: 248900 | Output Action: [ 0.6867588 -1.       ]
Actor Node | Step: 249000 | Output Action: [ 0.8129523 -0.644512 ]
Actor Node | Step: 249100 | Output Action: [ 0.23252384 -0.11237565]
Actor Node | Step: 249200 | Output Action: [-0.11680515  0.1636245 ]
Actor Node | Step: 249300 | Output Action: [ 0.37546903 -1.        ]
Actor Node | Step: 249400 | Output Action: [ 1.        -0.5851193]
Actor Node | Step: 249500 | Output Action: [-0.49175966 -0.5204618 ]
Actor Node | Step: 249600 | Output Action: [ 0.25309837 -0.6622698 ]
Actor Node | Step: 249700 | Output Action: [-0.28682244 -0.42456496]
Actor Node | Step: 249800 | Output Action: [ 0.5504614 -0.8708843]
Actor Node | Step: 249900 | Output Action: [-0.09903443 -0.11260022]
Actor Node | Step: 250000 | Output Action: [ 1. -1.]
Actor Node | Step: 250100 | Output Action: [-0.5434627   0.04943139]
Actor Node | Step: 250200 | Output Action: [-0.06992856 -0.9399902 ]
Actor Node | Step: 250300 | Output Action: [ 0.44719732 -0.59123904]
Actor Node | Step: 250400 | Output Action: [ 0.89072967 -1.        ]
Actor Node | Step: 250500 | Output Action: [ 0.38700765 -1.        ]
Actor Node | Step: 250600 | Output Action: [ 0.8020264 -0.9944925]
Actor Node | Step: 250700 | Output Action: [ 1.        -0.7538755]
Actor Node | Step: 250800 | Output Action: [-0.38320407  0.03058242]
Actor Node | Step: 250900 | Output Action: [ 0.15299872 -1.        ]
Actor Node | Step: 251000 | Output Action: [ 0.4844613 -1.       ]
Actor Node | Step: 251100 | Output Action: [ 0.0916818 -1.       ]
Actor Node | Step: 251200 | Output Action: [-0.620569  -0.6664537]
Actor Node | Step: 251300 | Output Action: [ 0.73625284 -0.2301664 ]
Actor Node | Step: 251400 | Output Action: [-0.6468213  0.9743889]
Actor Node | Step: 251500 | Output Action: [ 0.62611496 -0.5912843 ]
Actor Node | Step: 251600 | Output Action: [ 0.14473113 -0.0811884 ]
Actor Node | Step: 251700 | Output Action: [-0.23987333 -0.64846015]
Actor Node | Step: 251800 | Output Action: [-0.86714214 -1.        ]
Actor Node | Step: 251900 | Output Action: [ 0.82614654 -1.        ]
Actor Node | Step: 252000 | Output Action: [ 0.7732438 -1.       ]
Actor Node | Step: 252100 | Output Action: [ 0.3126503  -0.27181083]
Actor Node | Step: 252200 | Output Action: [ 0.30437338 -0.44724104]
Actor Node | Step: 252300 | Output Action: [-0.19767335 -0.35419893]
Actor Node | Step: 252400 | Output Action: [-1.      -0.94122]
Actor Node | Step: 252500 | Output Action: [ 0.7725148 -0.3384256]
Actor Node | Step: 252600 | Output Action: [-0.38656494 -0.9425078 ]
Actor Node | Step: 252700 | Output Action: [ 0.78555363 -1.        ]
Actor Node | Step: 252800 | Output Action: [-0.38045216 -0.69903123]
Actor Node | Step: 252900 | Output Action: [ 0.8751736 -0.8878759]
Actor Node | Step: 253000 | Output Action: [ 0.45276603 -1.        ]
Actor Node | Step: 253100 | Output Action: [-0.5969758   0.42015833]
Actor Node | Step: 253200 | Output Action: [ 0.9107473 -1.       ]
Actor Node | Step: 253300 | Output Action: [ 0.9859704 -1.       ]
Actor Node | Step: 253400 | Output Action: [-0.24918921 -0.7028533 ]
Actor Node | Step: 253500 | Output Action: [ 0.8021964 -0.9245905]
Actor Node | Step: 253600 | Output Action: [ 1. -1.]
Actor Node | Step: 253700 | Output Action: [-0.8607229 -0.8469902]
Actor Node | Step: 253800 | Output Action: [-0.3298582  -0.48841587]
Actor Node | Step: 253900 | Output Action: [-0.32939592 -0.6129461 ]
Actor Node | Step: 254000 | Output Action: [ 0.9637149 -0.7891809]
Actor Node | Step: 254100 | Output Action: [ 0.7128471  -0.96641684]
Actor Node | Step: 254200 | Output Action: [-0.18868914 -0.6221714 ]
Actor Node | Step: 254300 | Output Action: [-0.66609776  0.64032054]
Actor Node | Step: 254400 | Output Action: [ 0.608886  -0.7350449]
Actor Node | Step: 254500 | Output Action: [ 0.7613642  -0.79772586]
Actor Node | Step: 254600 | Output Action: [ 0.5557238 -1.       ]
Actor Node | Step: 254700 | Output Action: [ 0.63090813 -0.0059748 ]
Actor Node | Step: 254800 | Output Action: [ 0.11486494 -0.54948884]
Actor Node | Step: 254900 | Output Action: [-0.9937772 -1.       ]
Actor Node | Step: 255000 | Output Action: [ 0.8380399 -1.       ]
Actor Node | Step: 255100 | Output Action: [0.9068748  0.58083504]
Actor Node | Step: 255200 | Output Action: [-0.06164639 -0.03224128]
Actor Node | Step: 255300 | Output Action: [ 0.54333633 -0.92138857]
Actor Node | Step: 255400 | Output Action: [0.8310972 0.3486715]
Actor Node | Step: 255500 | Output Action: [ 0.8090408 -1.       ]
Actor Node | Step: 255600 | Output Action: [-0.05385786 -0.25868767]
Actor Node | Step: 255700 | Output Action: [-0.30168444 -0.40661466]
Actor Node | Step: 255800 | Output Action: [ 0.9889464 -0.8831453]
Actor Node | Step: 255900 | Output Action: [-0.14490555 -0.98069006]
Actor Node | Step: 256000 | Output Action: [ 0.880932   -0.93798137]
Actor Node | Step: 256100 | Output Action: [-0.19817342  0.09434129]
Actor Node | Step: 256200 | Output Action: [ 0.9547503  -0.81691474]
Actor Node | Step: 256300 | Output Action: [ 0.3553351 -1.       ]
Actor Node | Step: 256400 | Output Action: [ 0.8586319 -0.8006841]
Actor Node | Step: 256500 | Output Action: [ 0.409357   -0.65893614]
Actor Node | Step: 256600 | Output Action: [ 0.44183898 -1.        ]
Actor Node | Step: 256700 | Output Action: [ 0.7848005 -1.       ]
Actor Node | Step: 256800 | Output Action: [0.96062064 1.        ]
Actor Node | Step: 256900 | Output Action: [ 0.09701202 -0.9476777 ]
Actor Node | Step: 257000 | Output Action: [ 0.18815158 -0.07015443]
Actor Node | Step: 257100 | Output Action: [-0.29842493  0.4962546 ]
Actor Node | Step: 257200 | Output Action: [ 1.         -0.83600366]
Actor Node | Step: 257300 | Output Action: [ 0.42675406 -0.66072464]
Actor Node | Step: 257400 | Output Action: [0.8140588 1.       ]
Actor Node | Step: 257500 | Output Action: [0.12421989 0.26951152]
Actor Node | Step: 257600 | Output Action: [-0.79668105 -0.35438555]
Actor Node | Step: 257700 | Output Action: [ 0.6719733 -1.       ]
Actor Node | Step: 257800 | Output Action: [-0.47112358 -0.10132026]
Actor Node | Step: 257900 | Output Action: [-0.16120975 -0.932645  ]
Actor Node | Step: 258000 | Output Action: [ 0.13541584 -0.58508617]
Actor Node | Step: 258100 | Output Action: [-0.33702737 -0.23899737]
Actor Node | Step: 258200 | Output Action: [ 0.32989702 -0.7619129 ]
Actor Node | Step: 258300 | Output Action: [-0.4496319 -1.       ]
Actor Node | Step: 258400 | Output Action: [-0.23750918 -0.40267438]
Actor Node | Step: 258500 | Output Action: [ 0.916803  -0.8397047]
Actor Node | Step: 258600 | Output Action: [-0.6590009 -0.8690217]
Actor Node | Step: 258700 | Output Action: [ 0.6974365 -0.854815 ]
Actor Node | Step: 258800 | Output Action: [ 0.38573456 -0.09044757]
Actor Node | Step: 258900 | Output Action: [ 0.91880316 -1.        ]
Actor Node | Step: 259000 | Output Action: [0.10099664 0.2811801 ]
Actor Node | Step: 259100 | Output Action: [0.80248535 0.5151783 ]
Actor Node | Step: 259200 | Output Action: [ 0.16995244 -0.6634434 ]
Actor Node | Step: 259300 | Output Action: [-0.37112135 -0.3593328 ]
Actor Node | Step: 259400 | Output Action: [ 0.49175984 -0.9090173 ]
Actor Node | Step: 259500 | Output Action: [ 0.80296797 -0.5669191 ]
Actor Node | Step: 259600 | Output Action: [ 0.68577313 -0.73086613]
Actor Node | Step: 259700 | Output Action: [ 0.5451972 -0.7099814]
Actor Node | Step: 259800 | Output Action: [ 0.62781674 -0.9941028 ]
Actor Node | Step: 259900 | Output Action: [ 0.659714 -1.      ]
Actor Node | Step: 260000 | Output Action: [-0.4971893 -0.8007316]
Actor Node | Step: 260100 | Output Action: [ 0.69128424 -0.9772774 ]
Actor Node | Step: 260200 | Output Action: [ 0.8994857  -0.73375267]
Actor Node | Step: 260300 | Output Action: [0.09296562 0.11961748]
Actor Node | Step: 260400 | Output Action: [0.39725015 1.        ]
Actor Node | Step: 260500 | Output Action: [ 0.46207446 -0.22310586]
Actor Node | Step: 260600 | Output Action: [ 0.9219152 -0.317555 ]
Actor Node | Step: 260700 | Output Action: [ 1. -1.]
Actor Node | Step: 260800 | Output Action: [-0.9245646  -0.43063623]
Actor Node | Step: 260900 | Output Action: [ 0.938263   -0.99775994]
Actor Node | Step: 261000 | Output Action: [-0.16766456 -0.5058625 ]
Actor Node | Step: 261100 | Output Action: [-0.49272525 -0.19842263]
Actor Node | Step: 261200 | Output Action: [-0.08718289  0.25415802]
Actor Node | Step: 261300 | Output Action: [-0.15128686  0.242144  ]
Actor Node | Step: 261400 | Output Action: [ 0.1582533  -0.95176315]
Actor Node | Step: 261500 | Output Action: [-0.22843142 -0.43254104]
Actor Node | Step: 261600 | Output Action: [ 0.03246896 -0.16938928]
Actor Node | Step: 261700 | Output Action: [ 1. -1.]
